twitter14,IRS14
9,96
9,102
9,413
9,137
9,58
9,46
9,58
9,73
9,66
9,135
9,798
9,186
9,549
9,30
9,25
9,94
9,488
9,170
9,460
9,273
9,597
9,79
9,1029
9,392
9,0
9,155
9,428
9,939
9,219
9,161
9,172
9,461
9,39
9,199
9,141
9,731
9,49
9,166
9,627
9,475
9,797
9,724
9,119
9,60
9,159
9,51
9,54
9,156
9,58
9,27
9,230
9,479
9,114
9,651
9,0
9,67
9,296
9,235
9,45
9,211
9,377
9,285
9,284
9,74
9,255
9,137
9,114
9,287
9,441
9,318
9,0
9,55
9,34
9,91
9,155
9,105
8,451
8,267
8,143
8,223
8,154
8,39
8,297
8,130
8,57
8,203
8,95
8,61
8,48
8,78
8,316
8,76
8,287
8,52
8,146
8,325
8,225
8,78
8,490
8,24
8,231
8,98
8,234
8,195
8,390
8,372
8,271
8,0
8,80
8,456
8,544
8,103
8,200
8,0
8,54
8,148
8,24
8,60
8,227
8,94
8,26
8,0
8,111
8,234
8,343
8,0
8,158
8,335
8,419
8,278
8,369
8,572
8,21
8,130
8,205
8,41
8,190
8,0
8,308
8,215
8,133
8,441
8,47
8,335
8,468
8,533
8,378
8,363
8,94
8,0
8,118
8,170
8,233
8,49
8,114
8,91
8,0
8,108
8,86
8,132
8,113
8,234
8,0
8,343
8,85
8,1117
8,592
8,107
8,52
8,47
8,91
8,317
8,275
8,0
8,105
8,0
8,21
8,82
8,0
8,210
8,292
8,269
8,124
8,254
8,377
8,194
8,446
8,250
8,52
8,121
8,207
8,122
8,89
8,0
8,48
8,277
8,143
8,232
8,0
8,258
8,0
8,98
8,104
8,102
8,99
8,57
8,94
8,75
8,166
8,110
8,780
8,204
8,65
8,79
8,102
8,273
8,105
8,227
8,150
8,229
8,82
8,260
8,59
8,525
8,38
8,322
8,58
8,127
8,0
8,128
8,123
8,77
8,304
8,93
8,148
8,126
8,0
8,187
8,51
8,35
8,262
8,1161
8,595
8,0
8,661
8,680
8,144
8,0
8,24
8,488
8,37
8,79
8,67
8,159
8,226
8,92
8,409
8,202
8,0
8,331
8,1310
8,240
8,67
8,374
8,91
8,114
8,0
8,459
8,107
8,138
8,44
8,28
8,556
8,69
8,0
8,147
8,296
8,157
8,72
8,120
8,369
8,364
8,46
8,44
8,91
8,157
8,86
8,499
8,0
8,0
8,242
8,360
8,44
8,509
8,26
8,264
8,31
8,439
8,56
8,48
8,177
8,267
8,590
8,141
8,21
8,167
8,165
8,86
8,44
8,284
8,92
8,205
8,374
8,61
8,142
8,334
8,166
8,45
8,147
8,303
8,33
8,372
8,104
8,50
8,71
8,136
8,95
8,421
8,42
8,553
8,523
8,137
8,121
8,238
8,210
8,145
8,40
8,103
8,53
8,755
8,438
8,116
8,158
8,21
8,368
8,124
8,0
8,100
8,43
8,77
8,115
8,98
8,399
8,25
8,36
8,66
8,499
8,85
8,282
8,42
8,110
8,264
8,279
8,0
8,86
8,266
8,227
8,361
8,99
8,120
8,65
8,202
8,0
8,322
8,179
8,66
8,371
8,162
8,68
8,55
8,54
8,30
8,452
8,505
8,20
8,51
8,162
8,528
8,0
8,269
8,414
8,27
8,28
8,0
8,0
8,88
8,0
8,286
8,141
8,78
8,233
8,214
8,0
8,56
8,54
8,230
8,426
8,132
8,61
8,85
8,463
8,321
8,35
8,33
8,47
8,74
8,274
8,0
8,49
8,144
8,506
8,156
8,257
8,97
8,41
8,224
8,330
8,0
8,283
8,32
8,136
8,61
8,240
8,110
8,894
8,334
8,228
8,117
8,95
8,347
8,405
8,60
8,25
8,205
8,0
8,0
8,178
8,240
8,513
8,623
8,92
8,1210
8,84
8,114
8,30
8,177
8,82
8,0
8,239
8,700
8,168
8,133
8,292
8,433
8,163
8,727
8,290
8,30
8,167
8,255
8,50
8,311
8,102
8,0
8,61
8,108
8,218
8,20
8,40
8,0
8,190
8,116
8,0
8,94
8,50
8,228
8,85
8,106
8,238
8,54
8,27
8,59
8,221
8,112
8,303
8,180
8,408
8,135
8,134
8,274
8,53
8,117
8,232
8,234
8,20
8,263
8,237
8,50
8,115
8,41
8,0
8,48
8,59
8,132
8,190
8,0
8,0
8,50
8,139
8,258
8,238
8,65
8,428
8,88
8,34
8,266
8,54
8,207
8,288
8,456
8,663
8,95
8,311
8,0
8,140
8,330
8,85
8,274
8,291
8,0
8,347
8,128
8,0
8,35
8,120
8,171
8,556
8,69
8,258
8,57
8,79
8,68
8,97
8,210
8,123
8,286
8,130
8,101
8,86
8,60
8,106
8,62
8,66
8,30
8,653
8,257
8,60
8,187
8,37
8,117
8,329
8,90
8,54
8,0
8,351
8,90
8,88
8,48
8,129
8,355
8,115
8,195
8,125
8,569
8,145
8,23
8,275
8,22
8,113
8,45
8,47
8,306
8,216
8,206
8,49
8,287
8,196
8,206
8,399
8,356
8,153
8,871
8,0
8,131
8,48
7,62
7,117
7,378
7,93
7,136
7,63
7,177
7,126
7,188
7,0
7,176
7,377
7,494
7,0
7,748
7,109
7,126
7,71
7,236
7,146
7,117
7,228
7,115
7,96
7,130
7,208
7,0
7,201
7,67
7,68
7,170
7,201
7,44
7,187
7,475
7,245
7,24
7,163
7,290
7,100
7,96
7,300
7,0
7,86
7,180
7,37
7,23
7,783
7,229
7,43
7,49
7,498
7,0
7,69
7,629
7,26
7,198
7,63
7,69
7,157
7,254
7,250
7,248
7,90
7,29
7,69
7,403
7,0
7,68
7,101
7,0
7,44
7,28
7,425
7,25
7,60
7,42
7,387
7,210
7,239
7,723
7,34
7,75
7,519
7,50
7,292
7,102
7,89
7,237
7,181
7,327
7,33
7,80
7,273
7,49
7,180
7,98
7,358
7,139
7,52
7,35
7,36
7,117
7,291
7,0
7,274
7,52
7,112
7,100
7,255
7,79
7,109
7,180
7,207
7,221
7,0
7,74
7,451
7,96
7,28
7,102
7,316
7,49
7,0
7,101
7,23
7,303
7,20
7,77
7,225
7,275
7,98
7,40
7,149
7,135
7,87
7,88
7,147
7,0
7,98
7,29
7,0
7,22
7,32
7,36
7,241
7,167
7,0
7,0
7,80
7,204
7,492
7,241
7,326
7,271
7,57
7,64
7,41
7,55
7,465
7,42
7,77
7,71
7,272
7,108
7,102
7,125
7,517
7,351
7,114
7,242
7,48
7,48
7,177
7,95
7,133
7,77
7,89
7,476
7,534
7,64
7,161
7,338
7,92
7,51
7,126
7,194
7,138
7,88
7,89
7,148
7,225
7,295
7,104
7,197
7,94
7,0
7,65
7,288
7,41
7,173
7,142
7,0
7,124
7,105
7,300
7,112
7,239
7,320
7,467
7,104
7,211
7,56
7,54
7,0
7,264
7,0
7,37
7,66
7,220
7,188
7,103
7,102
7,350
7,111
7,67
7,771
7,129
7,22
7,43
7,539
7,0
7,211
7,0
7,271
7,152
7,257
7,130
7,537
7,254
7,261
7,0
7,307
7,449
7,80
7,187
7,0
7,35
7,262
7,422
7,289
7,739
7,79
7,248
7,32
7,438
7,48
7,321
7,283
7,221
7,345
7,207
7,152
7,122
7,138
7,23
7,27
7,245
7,29
7,0
7,0
7,119
7,69
7,219
7,43
7,274
7,33
7,98
7,450
7,0
7,510
7,23
7,203
7,157
7,130
7,224
7,90
7,270
7,66
7,28
7,112
7,447
7,57
7,148
7,41
7,239
7,83
7,449
7,99
7,774
7,154
7,0
7,57
7,34
7,196
7,229
7,89
7,34
7,170
7,353
7,368
7,22
7,317
7,99
7,223
7,349
7,53
7,162
7,108
7,428
7,77
7,87
7,271
7,55
7,464
7,786
7,89
7,55
7,414
7,29
7,305
7,152
7,107
7,104
7,34
7,370
7,61
7,178
7,168
7,109
7,50
7,223
7,100
7,182
7,319
7,0
7,324
7,100
7,91
7,54
7,74
7,125
7,89
7,0
7,39
7,0
7,196
7,587
7,0
7,262
7,857
7,143
7,72
7,62
7,67
7,200
7,253
7,81
7,475
7,0
7,176
7,456
7,533
7,87
7,95
7,38
7,592
7,253
7,284
7,405
7,368
7,1214
7,0
7,39
7,0
7,226
7,70
7,53
7,82
7,557
7,298
7,173
7,182
7,717
7,34
7,285
7,51
7,308
7,76
7,0
7,38
7,21
7,236
7,367
7,33
7,0
7,113
7,154
7,222
7,101
7,43
7,320
7,109
7,184
7,272
7,0
7,79
7,56
7,49
7,65
7,30
7,220
7,118
7,109
7,79
7,89
7,58
7,597
7,489
7,401
7,311
7,352
7,146
7,190
7,147
7,0
7,243
7,216
7,134
7,0
7,49
7,122
7,61
7,53
7,139
7,224
7,0
7,90
7,295
7,404
7,190
7,530
7,0
7,50
7,452
7,38
7,62
7,69
7,64
7,304
7,99
7,0
7,112
7,147
7,463
7,0
7,93
7,131
7,58
7,94
7,704
7,57
7,139
7,60
7,0
7,124
7,607
7,193
7,261
7,156
7,175
7,212
7,261
7,123
7,364
7,193
7,411
7,104
7,211
7,292
7,248
7,0
7,454
7,59
7,428
7,89
7,72
7,181
7,82
7,71
7,45
7,54
7,332
7,102
7,129
7,23
7,529
7,71
7,0
7,65
7,432
7,146
7,69
7,100
7,198
7,408
7,117
7,319
7,144
7,36
7,0
7,283
7,115
7,116
7,313
7,235
7,70
7,218
7,111
7,30
7,151
7,111
7,401
7,156
7,160
7,42
7,66
7,0
7,0
7,198
7,132
7,73
7,724
7,451
7,104
7,44
7,1044
7,240
7,560
7,70
7,140
7,577
7,123
7,56
7,230
7,85
7,429
7,42
7,34
7,511
7,29
7,156
7,0
7,63
7,538
7,232
7,158
7,83
7,142
7,109
7,0
7,238
7,255
7,33
7,100
7,75
7,361
7,78
7,304
7,126
7,98
7,80
7,510
7,162
7,25
7,1013
7,116
7,20
7,105
7,41
7,70
7,191
7,46
7,236
7,37
7,416
7,39
7,146
7,65
7,25
7,134
7,160
7,42
7,141
7,76
7,216
7,686
7,116
7,67
7,299
7,271
7,154
7,532
7,461
7,0
7,64
7,114
7,0
7,622
7,429
7,144
7,260
7,21
7,152
7,96
7,203
7,168
7,138
7,163
7,50
7,114
7,50
7,0
7,179
7,789
7,163
7,298
7,135
7,151
7,74
7,112
7,915
7,153
7,573
7,132
7,354
7,33
7,305
7,80
7,57
7,61
7,252
7,199
7,796
7,65
6,54
6,402
6,50
6,39
6,277
6,79
6,61
6,89
6,782
6,65
6,22
6,115
6,107
6,111
6,176
6,225
6,21
6,106
6,227
6,554
6,41
6,119
6,228
6,52
6,128
6,64
6,33
6,26
6,110
6,47
6,94
6,46
6,150
6,387
6,287
6,21
6,201
6,0
6,30
6,64
6,528
6,0
6,0
6,259
6,21
6,130
6,80
6,52
6,56
6,192
6,121
6,282
6,40
6,179
6,112
6,120
6,233
6,41
6,20
6,452
6,0
6,70
6,118
6,41
6,62
6,46
6,33
6,0
6,109
6,319
6,74
6,31
6,0
6,107
6,225
6,270
6,52
6,70
6,82
6,707
6,232
6,600
6,38
6,97
6,185
6,317
6,83
6,57
6,72
6,256
6,57
6,376
6,63
6,60
6,0
6,57
6,207
6,0
6,260
6,114
6,73
6,132
6,87
6,105
6,143
6,0
6,152
6,163
6,259
6,73
6,67
6,0
6,244
6,101
6,30
6,51
6,52
6,0
6,296
6,141
6,191
6,134
6,312
6,198
6,200
6,154
6,86
6,110
6,26
6,86
6,330
6,168
6,0
6,190
6,0
6,220
6,87
6,218
6,30
6,0
6,87
6,52
6,329
6,75
6,505
6,344
6,129
6,63
6,223
6,648
6,56
6,105
6,138
6,103
6,108
6,285
6,75
6,302
6,0
6,50
6,100
6,146
6,354
6,224
6,0
6,56
6,115
6,135
6,129
6,77
6,740
6,193
6,97
6,35
6,45
6,280
6,144
6,37
6,307
6,49
6,230
6,298
6,126
6,0
6,0
6,444
6,28
6,0
6,65
6,54
6,158
6,31
6,77
6,110
6,114
6,47
6,329
6,561
6,26
6,147
6,104
6,142
6,269
6,71
6,143
6,142
6,309
6,71
6,37
6,162
6,386
6,33
6,229
6,0
6,45
6,168
6,44
6,124
6,0
6,237
6,281
6,0
6,21
6,47
6,35
6,115
6,39
6,35
6,0
6,265
6,409
6,78
6,0
6,51
6,138
6,230
6,86
6,343
6,0
6,339
6,64
6,37
6,106
6,280
6,212
6,0
6,40
6,107
6,105
6,381
6,68
6,113
6,112
6,30
6,35
6,172
6,278
6,699
6,193
6,105
6,230
6,94
6,29
6,262
6,0
6,0
6,106
6,156
6,42
6,218
6,59
6,234
6,383
6,77
6,104
6,126
6,440
6,186
6,39
6,59
6,0
6,92
6,270
6,176
6,304
6,27
6,74
6,155
6,21
6,27
6,160
6,168
6,68
6,21
6,247
6,67
6,42
6,218
6,0
6,204
6,480
6,69
6,95
6,40
6,297
6,286
6,106
6,58
6,52
6,110
6,110
6,212
6,26
6,86
6,286
6,51
6,50
6,492
6,481
6,183
6,133
6,24
6,21
6,165
6,98
6,46
6,192
6,38
6,136
6,28
6,251
6,358
6,18
6,0
6,123
6,91
6,0
6,124
6,329
6,69
6,686
6,299
6,101
6,22
6,117
6,25
6,253
6,74
6,71
6,619
6,29
6,197
6,55
6,69
6,172
6,55
6,0
6,110
6,366
6,210
6,76
6,161
6,233
6,61
6,83
6,0
6,84
6,501
6,58
6,168
6,178
6,258
6,60
6,86
6,101
6,0
6,248
6,0
6,169
6,159
6,120
6,21
6,0
6,68
6,213
6,0
6,118
6,253
6,57
6,0
6,87
6,51
6,72
6,0
6,128
6,32
6,181
6,140
6,0
6,51
6,181
6,0
6,92
6,77
6,461
6,53
6,167
6,63
6,149
6,861
6,52
6,86
6,97
6,138
6,0
6,38
6,104
6,186
6,279
6,0
6,170
6,114
6,0
6,578
6,0
6,172
6,169
6,298
6,93
6,140
6,372
6,254
6,0
6,39
6,52
6,121
6,225
6,229
6,632
6,99
6,68
6,0
6,24
6,52
6,116
6,267
6,314
6,376
6,104
6,396
6,243
6,60
6,144
6,163
6,73
6,349
6,31
6,31
6,93
6,25
6,69
6,114
6,72
6,135
6,47
6,173
6,238
6,35
6,165
6,159
6,76
6,0
6,250
6,141
6,266
6,26
6,125
6,44
6,74
6,29
6,89
6,161
6,180
6,752
6,314
6,160
6,44
6,71
6,299
6,232
6,101
6,0
6,65
6,356
6,230
6,390
6,33
6,132
6,53
6,107
6,68
6,133
6,0
6,97
6,143
6,84
6,238
6,0
6,221
6,146
6,37
6,59
6,221
6,100
6,63
6,400
6,540
6,345
6,59
6,0
6,117
6,27
6,0
6,58
6,99
6,28
6,67
6,338
6,55
6,38
6,304
6,92
6,51
6,92
6,186
6,311
6,37
6,55
6,56
6,115
6,69
6,215
6,574
6,73
6,48
6,252
6,96
6,108
6,272
6,258
6,107
6,57
6,351
6,272
6,109
6,378
6,0
6,72
6,109
6,54
6,163
6,36
6,427
6,98
6,80
6,72
6,427
6,52
6,91
6,215
6,216
6,444
6,169
6,82
6,59
6,22
6,214
6,245
6,152
6,213
6,168
6,0
6,65
6,124
6,182
6,0
6,80
6,102
6,333
6,140
6,129
6,394
6,86
6,485
6,49
6,58
6,53
6,130
6,115
6,0
6,88
6,153
6,670
6,186
6,348
6,0
6,147
6,126
6,70
6,80
6,509
6,88
6,166
6,279
6,59
6,180
6,147
6,85
6,72
6,371
6,331
6,160
6,125
6,69
6,41
6,42
6,71
6,79
6,0
6,606
6,95
6,409
6,134
6,129
6,0
6,591
6,293
6,0
6,52
6,423
6,129
6,99
6,0
6,58
6,814
6,0
6,0
6,98
6,117
6,89
6,314
6,72
6,26
6,120
6,143
6,481
6,117
6,139
6,705
6,35
6,0
6,168
6,129
6,170
6,139
6,82
6,85
6,58
6,165
6,117
6,128
6,101
6,99
6,113
6,154
6,119
6,88
6,91
6,123
6,466
6,90
6,64
6,0
6,99
6,62
6,261
6,474
6,87
6,197
6,111
6,76
6,284
6,41
6,150
6,168
6,381
6,21
6,192
6,26
6,46
6,123
6,142
6,398
6,299
6,49
6,90
6,73
6,287
6,145
6,0
6,48
6,63
6,448
6,141
6,1188
6,186
6,69
6,45
6,49
6,108
6,324
6,40
6,38
6,0
6,56
6,83
6,403
6,101
6,61
6,90
6,908
6,57
6,219
6,114
6,340
6,171
6,222
6,65
6,104
6,113
6,328
6,100
6,183
6,33
6,90
6,0
6,101
6,188
6,22
6,27
6,183
6,60
6,166
6,120
6,90
6,0
6,210
6,35
6,31
6,137
6,38
6,98
6,0
6,399
6,0
6,354
6,51
6,170
6,193
6,20
6,182
6,188
6,41
6,36
6,151
6,73
6,184
6,283
6,0
6,57
6,275
6,23
6,97
6,550
6,292
6,0
6,0
6,79
6,117
6,119
6,129
6,235
6,735
6,63
6,76
6,0
6,67
6,53
6,0
6,142
6,48
6,75
6,120
6,112
6,0
6,60
6,557
6,334
6,0
6,63
6,0
6,73
6,63
6,215
6,34
6,185
6,113
6,57
6,542
6,313
6,126
6,78
6,98
6,301
6,377
6,0
6,117
6,29
6,336
6,92
6,109
6,77
6,284
6,71
6,0
6,66
6,120
6,183
6,0
6,310
6,72
6,111
6,134
6,196
6,327
6,0
6,65
6,83
6,81
6,231
6,103
6,0
6,56
6,196
6,86
6,30
6,171
6,172
6,59
6,149
6,30
6,468
6,34
6,103
6,0
6,0
6,0
6,0
6,74
6,151
6,37
6,204
6,217
6,122
6,106
6,218
6,42
6,202
6,119
6,69
6,669
6,118
6,226
6,188
6,33
6,396
6,0
6,455
6,149
6,21
6,221
6,118
6,27
6,86
6,101
6,126
6,57
6,88
6,24
6,93
6,148
6,49
6,171
6,461
6,22
6,0
6,53
6,20
6,99
6,51
6,176
6,24
6,72
6,0
6,94
6,39
6,72
6,145
6,21
6,380
6,41
6,35
6,117
6,28
6,399
6,161
6,102
6,207
6,101
6,29
6,467
6,0
6,114
6,53
6,42
6,157
6,295
6,292
6,86
6,143
6,285
6,37
6,329
5,36
5,75
5,162
5,32
5,117
5,119
5,0
5,59
5,0
5,275
5,218
5,205
5,0
5,73
5,20
5,95
5,186
5,256
5,110
5,0
5,180
5,33
5,35
5,59
5,208
5,218
5,87
5,74
5,21
5,64
5,68
5,61
5,31
5,189
5,292
5,81
5,94
5,74
5,174
5,565
5,357
5,91
5,53
5,166
5,0
5,194
5,24
5,80
5,185
5,109
5,23
5,71
5,0
5,34
5,120
5,64
5,70
5,362
5,70
5,128
5,125
5,220
5,120
5,57
5,183
5,234
5,280
5,79
5,0
5,199
5,188
5,60
5,91
5,261
5,20
5,201
5,94
5,0
5,79
5,130
5,75
5,84
5,58
5,93
5,166
5,97
5,26
5,202
5,166
5,264
5,0
5,32
5,98
5,94
5,127
5,0
5,309
5,65
5,63
5,110
5,22
5,177
5,26
5,91
5,180
5,32
5,52
5,55
5,49
5,0
5,20
5,119
5,69
5,0
5,187
5,186
5,311
5,52
5,97
5,45
5,74
5,0
5,155
5,0
5,64
5,139
5,380
5,96
5,45
5,63
5,74
5,0
5,125
5,107
5,97
5,116
5,39
5,212
5,254
5,66
5,21
5,49
5,347
5,210
5,101
5,136
5,59
5,258
5,56
5,22
5,136
5,78
5,180
5,103
5,23
5,0
5,64
5,135
5,149
5,193
5,294
5,23
5,81
5,194
5,0
5,69
5,679
5,51
5,34
5,220
5,0
5,75
5,0
5,124
5,76
5,35
5,0
5,237
5,27
5,36
5,117
5,134
5,146
5,450
5,64
5,43
5,313
5,130
5,67
5,251
5,0
5,76
5,93
5,55
5,0
5,40
5,410
5,0
5,210
5,105
5,78
5,49
5,134
5,248
5,392
5,474
5,89
5,0
5,75
5,0
5,59
5,186
5,395
5,112
5,83
5,20
5,160
5,41
5,28
5,630
5,138
5,24
5,25
5,52
5,32
5,34
5,80
5,244
5,32
5,508
5,134
5,146
5,394
5,375
5,212
5,20
5,0
5,118
5,91
5,61
5,135
5,339
5,117
5,425
5,104
5,258
5,64
5,305
5,114
5,20
5,157
5,492
5,190
5,48
5,23
5,282
5,177
5,84
5,67
5,0
5,68
5,143
5,21
5,69
5,269
5,60
5,121
5,120
5,123
5,0
5,0
5,144
5,39
5,224
5,29
5,60
5,86
5,28
5,291
5,37
5,288
5,143
5,118
5,53
5,33
5,49
5,20
5,170
5,142
5,76
5,23
5,130
5,76
5,62
5,218
5,128
5,97
5,56
5,173
5,0
5,92
5,0
5,214
5,197
5,34
5,46
5,139
5,190
5,22
5,61
5,181
5,198
5,0
5,42
5,21
5,75
5,100
5,0
5,179
5,179
5,292
5,51
5,252
5,50
5,197
5,133
5,29
5,45
5,145
5,36
5,123
5,129
5,108
5,60
5,0
5,388
5,80
5,89
5,89
5,87
5,39
5,31
5,82
5,35
5,126
5,239
5,26
5,204
5,277
5,110
5,0
5,23
5,86
5,26
5,448
5,128
5,0
5,80
5,38
5,203
5,120
5,76
5,266
5,0
5,1101
5,0
5,183
5,52
5,131
5,0
5,39
5,54
5,46
5,134
5,163
5,40
5,64
5,250
5,350
5,0
5,152
5,210
5,40
5,122
5,212
5,83
5,164
5,0
5,21
5,0
5,227
5,253
5,72
5,66
5,84
5,325
5,182
5,337
5,319
5,199
5,115
5,240
5,130
5,35
5,134
5,95
5,343
5,90
5,241
5,424
5,303
5,0
5,160
5,371
5,35
5,0
5,28
5,23
5,53
5,0
5,50
5,25
5,116
5,185
5,195
5,191
5,69
5,0
5,138
5,24
5,229
5,209
5,39
5,24
5,72
5,74
5,23
5,114
5,130
5,64
5,302
5,61
5,141
5,96
5,89
5,173
5,289
5,32
5,124
5,56
5,581
5,198
5,214
5,116
5,159
5,283
5,155
5,172
5,89
5,0
5,153
5,121
5,191
5,52
5,882
5,318
5,113
5,0
5,0
5,352
5,42
5,0
5,25
5,0
5,0
5,157
5,231
5,109
5,353
5,0
5,243
5,337
5,0
5,195
5,39
5,76
5,23
5,52
5,53
5,0
5,105
5,406
5,197
5,0
5,96
5,122
5,0
5,0
5,295
5,38
5,41
5,0
5,173
5,36
5,251
5,0
5,26
5,23
5,62
5,274
5,41
5,134
5,142
5,184
5,164
5,45
5,274
5,110
5,179
5,123
5,290
5,106
5,401
5,138
5,123
5,65
5,153
5,0
5,201
5,36
5,41
5,335
5,71
5,276
5,54
5,56
5,44
5,77
5,180
5,141
5,150
5,119
5,41
5,147
5,29
5,0
5,0
5,64
5,61
5,86
5,30
5,0
5,303
5,91
5,75
5,0
5,106
5,0
5,52
5,89
5,62
5,60
5,68
5,209
5,107
5,142
5,35
5,303
5,110
5,0
5,180
5,51
5,0
5,36
5,140
5,31
5,0
5,47
5,163
5,141
5,127
5,0
5,83
5,119
5,60
5,67
5,92
5,114
5,76
5,105
5,0
5,0
5,412
5,29
5,246
5,238
5,0
5,0
5,31
5,0
5,106
5,168
5,65
5,51
5,114
5,0
5,126
5,64
5,94
5,93
5,55
5,89
5,28
5,190
5,144
5,71
5,0
5,0
5,201
5,75
5,109
5,84
5,21
5,126
5,39
5,102
5,35
5,113
5,960
5,49
5,86
5,40
5,0
5,61
5,101
5,39
5,89
5,337
5,219
5,72
5,208
5,249
5,104
5,0
5,291
5,418
5,74
5,24
5,637
5,200
5,49
5,0
5,0
5,260
5,54
5,139
5,56
5,124
5,82
5,69
5,89
5,44
5,135
5,56
5,0
5,141
5,47
5,82
5,0
5,57
5,41
5,52
5,170
5,207
5,54
5,24
5,87
5,53
5,172
5,46
5,140
5,100
5,140
5,126
5,231
5,159
5,0
5,141
5,195
5,38
5,202
5,0
5,267
5,229
5,66
5,30
5,0
5,47
5,69
5,0
5,30
5,176
5,308
5,67
5,756
5,56
5,32
5,61
5,0
5,84
5,28
5,0
5,138
5,89
5,0
5,0
5,59
5,627
5,291
5,82
5,79
5,148
5,88
5,52
5,77
5,33
5,21
5,35
5,139
5,268
5,47
5,0
5,70
5,152
5,184
5,0
5,83
5,178
5,142
5,40
5,275
5,82
5,74
5,65
5,40
5,183
5,100
5,160
5,46
5,170
5,0
5,59
5,108
5,40
5,99
5,229
5,52
5,73
5,91
5,0
5,40
5,0
5,251
5,76
5,81
5,88
5,604
5,326
5,102
5,57
5,224
5,135
5,50
5,172
5,158
5,42
5,42
5,45
5,40
5,186
5,247
5,106
5,249
5,112
5,63
5,115
5,86
5,0
5,163
5,133
5,43
5,93
5,131
5,0
5,292
5,61
5,70
5,107
5,80
5,384
5,130
5,229
5,120
5,35
5,353
5,705
5,142
5,46
5,111
5,36
5,55
5,207
5,63
5,187
5,64
5,22
5,26
5,0
5,33
5,163
5,73
5,0
5,40
5,181
5,95
5,142
5,119
5,315
5,95
5,202
5,24
5,312
5,60
5,150
5,59
5,252
5,51
5,136
5,94
5,181
5,0
5,57
5,23
5,54
5,59
5,0
5,476
5,97
5,28
5,94
5,124
5,221
5,269
5,0
5,0
5,109
5,110
5,0
5,0
5,30
5,0
5,206
5,65
5,426
5,60
5,76
5,224
5,187
5,20
5,85
5,115
5,53
5,77
5,0
5,172
5,294
5,42
5,164
5,92
5,30
5,28
5,175
5,82
5,0
5,78
5,178
5,45
5,91
5,0
5,91
5,133
5,0
5,72
5,167
5,0
5,134
5,221
5,137
5,53
5,0
5,22
5,129
5,99
5,373
5,195
5,51
5,40
5,269
5,50
5,107
5,51
5,0
5,83
5,63
5,45
5,79
5,64
5,55
5,173
5,158
5,67
5,96
5,0
5,182
5,47
5,183
5,155
5,283
5,81
5,118
5,0
5,71
5,93
5,28
5,114
5,0
5,107
5,34
5,101
5,99
5,474
5,35
5,0
5,40
5,118
5,43
5,96
5,101
5,25
5,163
5,0
5,69
5,276
5,449
5,166
5,0
5,125
5,0
5,78
5,67
5,199
5,77
5,21
5,20
5,0
5,37
5,0
5,107
5,54
5,67
5,33
5,108
5,126
5,324
5,41
5,28
5,26
5,158
5,21
5,170
5,30
5,106
5,64
5,47
5,21
5,261
5,40
5,0
5,141
5,105
5,321
5,234
5,136
5,595
5,87
5,53
5,206
5,204
5,159
5,0
5,77
5,57
5,35
5,176
5,176
5,46
5,483
5,410
5,219
5,242
5,21
5,558
5,77
5,0
5,152
5,85
5,35
5,342
5,53
5,146
5,186
5,214
5,29
5,206
5,190
5,91
5,65
5,29
5,66
5,0
5,76
5,44
5,67
5,233
5,155
5,109
5,25
5,115
5,174
5,253
5,52
5,0
5,0
5,141
5,28
5,0
5,61
5,65
5,55
5,209
5,40
5,0
5,199
5,0
5,49
5,99
5,245
5,0
5,72
5,0
5,181
5,86
5,41
5,109
5,86
5,0
5,149
5,129
5,0
5,112
5,39
5,253
5,100
5,45
5,113
5,0
5,0
5,0
5,68
5,72
5,30
5,80
5,0
5,55
5,48
5,73
5,23
5,233
5,133
5,98
5,76
5,28
5,169
5,99
5,104
5,127
5,165
5,65
5,35
5,27
5,21
5,110
5,33
5,172
5,48
5,154
5,463
5,155
5,97
5,41
5,48
5,0
5,34
5,133
5,27
5,112
5,84
5,90
5,193
5,81
5,50
5,0
5,45
5,0
5,129
5,167
5,230
5,29
5,167
5,214
5,182
5,134
5,112
5,26
5,93
5,84
5,124
5,26
5,0
5,91
5,38
5,93
5,163
5,0
5,27
5,0
5,27
5,122
5,0
5,156
5,149
5,319
5,78
5,105
5,90
5,129
5,21
5,67
5,442
5,168
5,46
5,0
5,122
5,318
5,30
5,147
5,480
5,23
5,119
5,36
5,103
5,237
5,70
5,817
5,174
5,160
5,76
5,240
5,161
5,47
5,69
5,36
5,94
5,0
5,310
5,140
5,38
5,157
5,0
5,74
5,28
5,168
5,244
5,24
5,70
5,82
5,0
5,207
5,234
5,63
5,64
5,49
5,155
5,83
5,58
5,44
5,64
5,167
5,198
5,77
5,189
5,332
5,42
5,281
5,0
5,0
5,70
5,95
5,0
5,43
5,164
5,0
5,171
5,31
5,0
5,135
5,142
5,33
5,141
5,277
5,70
5,0
5,285
5,85
5,80
5,181
5,173
5,23
5,87
5,0
5,104
5,0
5,31
5,95
5,253
5,47
5,185
5,279
5,31
5,308
5,32
5,41
5,48
5,164
5,240
5,88
5,185
5,0
5,99
5,465
5,173
5,143
5,22
5,36
5,403
5,0
5,20
5,275
5,146
5,39
5,149
5,59
5,130
5,248
5,103
5,97
5,83
5,215
5,32
5,181
5,392
5,34
5,54
5,46
5,68
5,46
5,127
5,23
5,324
5,0
5,56
5,66
